Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
marvels-midnight-suns,https://www.metacritic.com/game/playstation-5/marvels-midnight-suns,2K Games,Firaxis Games,"Dec 2, 2022","PC, Xbox Series X","After centuries of sleep, Lilith, Mother of Demons, has been revived by Hydra through a twist of dark magic and science. Lilith stops at nothing to complete an ancient prophecy and bring back her evil master, Chthon. Pushed to the brink, the Avengers desperately look to fight fire with hellfire and enlist the help of the Midnight Suns - Nico Minoru, Blade, Magik and Ghost Rider - young heroes with powers deeply rooted in the supernatural, formed to prevent the very prophecy Lilith aims to fulfill.

In the face of fallen allies and the fate of the world at stake, it will be up to you to rise up against the darkness!

Marvel's Midnight Suns is a new tactical RPG set in the darker side of the Marvel Universe, putting you face-to-face against demonic forces of the underworld as you team up with and live among the Midnight Suns, Earth's last line of defense. Collapse",82,generally favorable reviews,27,24,3,0,7.2,mixed or average reviews,90.0,35.0,2.0,14.0,"Strategy, Turn-Based, Tactics",No Online Multiplayer,T,"#26 Best PlayStation 5 Game of 2022
#37 Most Discussed PlayStation 5 Game of 2022"
final-fantasy-vii-remake-intergrade-episode-intermission,https://www.metacritic.com/game/playstation-5/final-fantasy-vii-remake-intergrade-episode-intermission,Square Enix,Square Enix,"Jun 10, 2021",,The new episode featuring Yuffie is a brand-new adventure in the world of FINAL FANTASY VII REMAKE INTERGRADE. Play as Wutai ninja Yuffie Kisaragi as she infiltrates Midgar and conspires with Avalanche HQ to steal the ultimate materia from the Shinra Electric Power Company.,81,generally favorable reviews,24,22,2,0,8.2,generally favorable reviews,108.0,27.0,3.0,2.0,"Role-Playing, Action RPG",,T,"#30 Best PlayStation 5 Game of 2021
#50 Most Discussed PlayStation 5 Game of 2021"
like-a-dragon-ishin!,https://www.metacritic.com/game/playstation-5/like-a-dragon-ishin!,Sega,Ryu ga Gotoku Studios,"Feb 21, 2023","PC, PlayStation 4, Xbox One, Xbox Series X","1860s Kyo is plagued by widespread inequality, and one samurai will change the course of history in his search for justice. Take up the sword of Sakamoto Ryoma and venture to Kyoto to find your father’s killer, clear yourself of a framed murder, and restore your honor. In doing so, you will bring an end to the samurai era and forever change the future of Japan. Draw your blade, load your revolver, and join the revolution in this heated historical adventure that only the creators of Yakuza: Like a Dragon could produce. Collapse",81,generally favorable reviews,55,49,6,0,7.8,generally favorable reviews,26.0,10.0,0.0,3.0,"Action Adventure, Open-World",No Online Multiplayer,M,"#6 Best PlayStation 5 Game of 2023
#11 Most Discussed PlayStation 5 Game of 2023"
grand-theft-auto-v,https://www.metacritic.com/game/playstation-5/grand-theft-auto-v,Rockstar Games,Rockstar North,"Mar 15, 2022","PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One, Xbox Series X","Los Santos: a sprawling sun-soaked metropolis full of self-help gurus, starlets and fading celebrities, once the envy of the Western world, now struggling to stay afloat in an era of economic uncertainty and cheap reality TV. Amidst the turmoil, three very different criminals plot their own chances of survival and success: Franklin, a street hustler looking for real opportunities and serious money; Michael, a professional ex-con whose retirement is a lot less rosy than he hoped it would be; and Trevor, a violent maniac driven by the chance of a cheap high and the next big score. Running out of options, the crew risks everything in a series of daring and dangerous heists that could set them up for life.

The biggest, most dynamic and most diverse open world ever created, Grand Theft Auto V blends storytelling and gameplay in new ways as players repeatedly jump in and out of the lives of the game's three lead characters, playing all sides of the game's interwoven story.

All the classic hallmarks of the groundbreaking series return, including incredible attention to detail and Grand Theft Auto's darkly humorous take on modern culture, alongside a brand new and ambitious approach to open world multiplayer. Collapse",81,generally favorable reviews,24,22,2,0,2.7,generally unfavorable reviews,660.0,34.0,8.0,255.0,"Action Adventure, Open-World",30,M,"#27 Best PlayStation 5 Game of 2022
#12 Most Discussed PlayStation 5 Game of 2022"
diablo-ii-resurrected,https://www.metacritic.com/game/playstation-5/diablo-ii-resurrected,Activision,Blizzard Entertainment,"Sep 23, 2021","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Diablo® II: Resurrected™ is a remastered version of the quintessential action RPG Diablo® II. Pursue the mysterious Dark Wanderer and fight the denizens of hell as you uncover the fate of the Prime Evils Diablo, Mephisto, and Baal. Features: Remastered graphics—monsters, heroes, items, spells, all resurrected. An epic story told through five distinct acts. Classic gameplay—the same Diablo II you know and love, preserved. Updated Battle.net support. Planned support for cross-progression—take your progress wherever you play. Diablo II: Resurrected includes all content from both Diablo II and its epic expansion Diablo II: Lord of Destruction®. Battle your way through icy caverns, horrific tombs filled with undead abominations, and frozen wastelands to the frigid summit of Mount Arreat and stop Baal, the Lord of Destruction. Raise hell with two Lord of Destruction playable classes—the cunning Assassin, master of traps and shadow disciplines, and the savage Druid, a bold shapeshifter and summoner who commands primal elemental magic. Collapse",81,generally favorable reviews,22,20,2,0,4.0,generally unfavorable reviews,296.0,49.0,10.0,96.0,"Role-Playing, Action RPG",8,M,"#31 Best PlayStation 5 Game of 2021
#21 Most Discussed PlayStation 5 Game of 2021"
the-entropy-centre,https://www.metacritic.com/game/playstation-5/the-entropy-centre,Playstack,Stubby Games,"Nov 3, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","
An extinction level event has set the world ablaze. You appear to be the last remaining person alive. Mankind's only hope lies at the core of the Entropy Centre.

The Entropy Centre is a mind-bending puzzle adventure where you reverse objects through time to overcome seemingly impossible obstacles and conundrums.

Manipulate time to your will and solve ingeniously challenging puzzle rooms, each one taking you closer to the heart of a colossal space station in orbit of Earth.

Deviously challenging with razor-sharp witty writing and outstanding voice acting performances, The Entropy Centre merges a brilliant puzzle game with an epic adventure. Collapse",81,generally favorable reviews,8,6,2,0,7.7,generally favorable reviews,6.0,3.0,1.0,0.0,"Adventure, 3D, First-Person",No Online Multiplayer,E10+,#28 Best PlayStation 5 Game of 2022
far-changing-tides,https://www.metacritic.com/game/playstation-5/far-changing-tides,Frontier Foundry,Okomotive,"Mar 1, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Set sail and discover the wonders of a flooded world rife with mystery. Dive into unknown depths on the hunt for fuel and salvage, devise innovative solutions to overcome intricate obstacles, and unearth forgotten relics lost to time.",81,generally favorable reviews,17,14,3,0,7.2,mixed or average reviews,17.0,8.0,1.0,0.0,"Action Adventure, Linear",No Online Multiplayer,E,"#29 Best PlayStation 5 Game of 2022
#94 Most Discussed PlayStation 5 Game of 2022"
life-is-strange-true-colors,https://www.metacritic.com/game/playstation-5/life-is-strange-true-colors,Square Enix,Deck Nine Games,"Sep 10, 2021","PC, PlayStation 4, Stadia, Switch, Xbox One, Xbox Series X","
A bold new era of the award-winning Life is Strange begins, with an all-new playable lead character and a thrilling mystery to solve!

Alex Chen has long suppressed her 'curse': the supernatural ability to experience, absorb and manipulate the strong emotions of others, which she sees as blazing, colored auras.

When her brother dies in a so-called accident, Alex must embrace her volatile power to find the truth and uncover the dark secrets buried by a small town. Collapse",81,generally favorable reviews,67,52,14,1,6.8,mixed or average reviews,209.0,37.0,15.0,13.0,"Action Adventure, General",No Online Multiplayer,M,"#32 Best PlayStation 5 Game of 2021
#35 Most Discussed PlayStation 5 Game of 2021"
tails-of-iron,https://www.metacritic.com/game/playstation-5/tails-of-iron,United Label,Odd Bug Studio,"Sep 17, 2021","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Set in a grim land plagued by war, Tails of Iron is a hand-drawn RPG Adventure with punishingly brutal combat. As Redgi, heir to the Rat Throne, you must restore your broken Kingdom by banishing the merciless Frog Clan and their ferocious leader, Greenwart. As you explore the deceivingly charming world, you'll encounter a cast of unique companions, ready to aid you in your adventure. And you'll need all the help you can get, whether that's new meal recipes, blueprints to forge deadly weapons and armour, or even a land-chugging, armour-plated mole mobile! Overcome your fears. Rescue your brothers. Restore Your Kingdom. Your tail has begun. Master Brutal Combat: From frog zombies to gargantuan grubs - and everything in-between - the Kingdom is awash with danger. To overcome each perilous encounter, you'll need to study your opponent's attacks and react accordingly! Thankfully, there's a range of deadly abilities at your disposal, including parry bashes and fatal executions, not to mention ranged attacks with your nifty bow and arrow. Explore a Treacherous Kingdom: Fully accompanied by the deep, raspy narrations of Doug Cockle (voice of Geralt of Rivia from The Witcher), prepare to embark on an epic adventure across the mediaeval-fantasy Rat Kingdom. Complete side quests and faction hunts for some additional gold-on-the-side, or join forces with a sharp-eyed companion to help even the playing field. Customise your Attack: Adapt Redgi's combat style to the task at hand. Heavy armour may provide better protection but can you really afford to slow down your dodge-roll? And then there's the question of weapon; axes pack a punch, while spears are quick and nimble. Perhaps you'd prefer the all-round performance of a trusty broadsword? Collapse",81,generally favorable reviews,12,11,1,0,7.0,mixed or average reviews,27.0,8.0,2.0,0.0,"Role-Playing, Action RPG",No Online Multiplayer,T,"#33 Best PlayStation 5 Game of 2021
#84 Most Discussed PlayStation 5 Game of 2021"
sifu,https://www.metacritic.com/game/playstation-5/sifu,Sloclap,Sloclap,"Feb 8, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Sifu is a stylish yet gritty beat-em-up, featuring visceral hand-to-hand combat in a contemporary urban setting. From Sloclap, creators of acclaimed PS4 fighting game Absolver, Sifu follows a young kung fu student on a path of revenge, hunting for the murderers of his family. One against all, he has no allies and countless enemies. He will have to rely on his unique mastery of kung fu to prevail and preserve his family’s legacy.
Collapse",81,generally favorable reviews,78,65,11,2,8.1,generally favorable reviews,519.0,132.0,15.0,32.0,"Action, Beat-'Em-Up, 3D",No Online Multiplayer,M,"#30 Best PlayStation 5 Game of 2022
#17 Most Discussed PlayStation 5 Game of 2022"
