Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
sekiro-shadows-die-twice,https://www.metacritic.com/game/playstation-4/sekiro-shadows-die-twice,Activision,From Software,"Mar 22, 2019","PC, Stadia, Xbox One","Your death won’t come easily. Enter the world of late 1500s Sengoku Japan; a brutal, bloody period of constant life-and-death conflict. As tensions rise, a compelling new story unfolds amongst the chaos. Introducing Sekiro: Shadows Die Twice, a dark and twisted new gameplay experience developed by the renowned team at FromSoftware and published by Activision. Directed by Hidetaka Miyazaki, Sekiro: Shadows Die Twice is a third-person, action-adventure game with RPG elements. The single-player game puts players in the protagonist role of a hard-hearted warrior whose mission is to rescue his master, a young lord, and exact revenge on his arch nemesis. As “Sekiro,” or the “one-armed wolf,” players discover the many ways to strategically approach combat and engage enemies. [Activision] Collapse",90,universal acclaim,76,75,0,1,8.5,generally favorable reviews,4972.0,1165.0,101.0,172.0,"Action Adventure, General",No Online Multiplayer,M,"#4 Best PS4 Game of 2019
#5 Most Discussed PS4 Game of 2019
#5 Most Shared PS4 Game of 2019"
astro-bot-rescue-mission,https://www.metacritic.com/game/playstation-4/astro-bot-rescue-mission,"JapanStudio , Sony Interactive Entertainment , Sony Interactive Entertainment LLC",JapanStudio,"Oct 2, 2018",,"Astro Bot Rescue Mission is a platformer, developed exclusively for use with PS VR. Take control of Astro the captain Bot and go on an epic VR rescue mission to save your fellow Bots who are dispersed all over space.",90,universal acclaim,51,51,0,0,9.0,universal acclaim,553.0,151.0,2.0,4.0,"Action Adventure, General",No Online Multiplayer,E10+,"#7 Best PS4 Game of 2018
#25 Most Discussed PS4 Game of 2018
#7 Most Shared PS4 Game of 2018"
monster-hunter-world---iceborne,https://www.metacritic.com/game/playstation-4/monster-hunter-world---iceborne,Capcom,Capcom,"Sep 6, 2019","PC, Xbox One","Monster Hunter World: Iceborne is the highly anticipated massive expansion to Monster Hunter: World, the best-selling Capcom title of all time with more than 12 million units shipped worldwide adding to the series total of more than 53 million units to date. This gargantuan follow-up rivals the gameplay volume from the original release and features a new icy setting, storyline, monsters, gameplay options, and more.

The game's all-new story picks up after Monster Hunter: World and whisks hunters away to the newly discovered chilly locale that, once fully explored, becomes the largest region in World so far. The new locale is home to several new and returning monsters ready to challenge hunters throughout their expeditions and raises the stakes with the added higher difficulty Master Rank. Iceborne continues the skill-based progression and robust crafting system found in World and expands that with several new gameplay features that broaden the player's combat repertoire. All this leads to the ultimate hunter test against the mysterious new flagship monster, Velkhana. Collapse",89,generally favorable reviews,65,65,0,0,8.4,generally favorable reviews,338.0,80.0,6.0,10.0,"Role-Playing, Action RPG",,T,"#5 Best PS4 Game of 2019
#43 Most Discussed PS4 Game of 2019"
rez-infinite,https://www.metacritic.com/game/playstation-4/rez-infinite,Enhance Games,"Q Entertainment, Monstars Inc., Enhance Games, Resonair","Oct 13, 2016","PC, PlayStation 5","To resolve the world's rising crime rates, a new system called Project-K was created. However, Eden, the core of Project-K, has fallen into a vegetative state. Now it's up to you, a hacker, to travel through a cyberspace filled with firewalls, viruses, and other obstacles, and jump-start the system's artificial intelligence. Scattered throughout the levels are evolution spheres, which let you transform into more powerful humanoid forms. The game features a pounding soundtrack and unique vector worlds. Collapse",89,generally favorable reviews,47,47,0,0,7.5,generally favorable reviews,211.0,16.0,9.0,6.0,"Action, Shooter, Rail",,E10+,"#5 Best PS4 Game of 2016
#98 Most Discussed PS4 Game of 2016
#56 Most Shared PS4 Game of 2016"
titanfall-2,https://www.metacritic.com/game/playstation-4/titanfall-2,Electronic Arts,Respawn Entertainment,"Oct 28, 2016","PC, Xbox One","In single player, Titanfall 2 delivers a crafted experience that explores the unique bond between man and machine. Playable offline, the single player campaign in Titanfall 2 lets fans step out onto The Frontier as a Militia rifleman with aspirations of becoming an elite Pilot. Stranded behind enemy lines and facing overwhelming odds, players must team up with a veteran Titan to uphold a mission they were never meant to carry out. In multiplayer, Respawn is continuing to evolve their gameplay to provide a more robust experience that delivers expanded depth and variety that includes six new Titans, deeper Pilot abilities, more customization options, and a robust progression system that is sure to satisfy fans. [Electronic Arts] Collapse",89,generally favorable reviews,61,60,1,0,8.6,generally favorable reviews,2360.0,403.0,40.0,27.0,"Action, Shooter, First-Person, Arcade",16,M,"#6 Best PS4 Game of 2016
#9 Most Discussed PS4 Game of 2016
#18 Most Shared PS4 Game of 2016"
dark-souls-iii,https://www.metacritic.com/game/playstation-4/dark-souls-iii,Bandai Namco Games,From Software,"Apr 12, 2016","PC, Xbox One","Developed by Japanese developer FromSoftware, DARK SOULS III is the latest chapter in the DARK SOULS series with its trademark sword and sorcery combat and rewarding action RPG gameplay. Players travel across a wide variety of locations in an interconnected world of unrelenting challenge and deep RPG gameplay as they search for a way to survive the coming apocalypse. Collapse",89,generally favorable reviews,69,68,1,0,9.0,universal acclaim,5041.0,559.0,48.0,58.0,"Role-Playing, Action RPG",6,M,"#7 Best PS4 Game of 2016
#4 Most Discussed PS4 Game of 2016
#14 Most Shared PS4 Game of 2016"
tetris-effect,https://www.metacritic.com/game/playstation-4/tetris-effect,"Sony Interactive Entertainment , Enhance Games",Enhance Games,"Nov 9, 2018",PC,"From deep beneath the ocean to the furthest reaches of outer space, Tetris Effect’s 30-plus stages are more than just backdrops; together with music, characters, and animations tailor-made for each level and triggered by your actions, they’re all meant to make you feel something — to convey a mood, or even provoke an emotional response. [Enhance, Inc.] Collapse",89,generally favorable reviews,72,70,2,0,7.5,generally favorable reviews,231.0,39.0,7.0,9.0,"Puzzle, Stacking",No Online Multiplayer,E,"#8 Best PS4 Game of 2018
#51 Most Discussed PS4 Game of 2018
#9 Most Shared PS4 Game of 2018"
final-fantasy-xiv-stormblood,https://www.metacritic.com/game/playstation-4/final-fantasy-xiv-stormblood,Square Enix,Square Enix,"Jun 20, 2017",PC,"
Dive into the next chapter of the Final Fantasy XIV Online with its next expansion pack - Stormblood. Explore vast, new lands, including Ala Mhigo, and challenge new Primal threats across Eorzea as you embark on hundreds of new quests as the Warrior of Light.
FEATURES

* Level cap increased from 60 -> 70
* New jobs, including red mage
* New exploration with swimming and diving
* New areas to explore
* A new primal Lakshmi
* New dungeons
* New High-level Raid The Bend of Time Omega
* New alliance raid Return to Ivalice
* The Forbidden Land of Eureka
* New gear and crafting recipes
* A fourth residential district
* Expanded item inventory and changes to the battle system Collapse",89,generally favorable reviews,15,15,0,0,8.8,generally favorable reviews,445.0,20.0,4.0,3.0,"Role-Playing, Massively Multiplayer",,T,"#3 Best PS4 Game of 2017
#97 Most Discussed PS4 Game of 2017
#89 Most Shared PS4 Game of 2017"
it-takes-two,https://www.metacritic.com/game/playstation-4/it-takes-two,Electronic Arts,Hazelight,"Mar 26, 2021","PC, PlayStation 5, Switch, Xbox One, Xbox Series X","From Hazelight comes It Takes Two an innovative co-op adventure where uniquely varied gameplay and emotional storytelling intertwine in a fantastical journey. Founded to push the creative boundaries of what's possible in games, Hazelight is the award-winning studio behind the critically acclaimed A Way Out and Brothers: A Tale of Two Sons.

Something out of the ordinary
Bring your favorite co-op partner and together step into the shoes of May and Cody. As the couple is going through a divorce, through unknown means their minds are transported into two dolls which their daughter, Rose, made to represent them. Now they must reluctantly find a way to get back into their bodies, a quest which takes them through the most wild, unexpected and fantastical journey imaginable. Collapse",89,generally favorable reviews,17,17,0,0,8.9,generally favorable reviews,596.0,161.0,11.0,14.0,"Action Adventure, Linear",2,T,"#1 Best PS4 Game of 2021
#4 Most Discussed PS4 Game of 2021"
bastion,https://www.metacritic.com/game/playstation-4/bastion,Supergiant Games,Supergiant Games,"Apr 7, 2015","iPhone/iPad, PC, PlayStation Vita, Switch, Xbox 360, Xbox One","The goal of the game is to construct a safe haven in the wake of the Calamity, a cataclysmic event that shattered the world into a series of floating islands. As players journey into the wild unknown in search of survivors and supplies, they will confront strange beasts, forge an array of customizable weapons, and gain new powers from specially-brewed spirits. The entire play experience of Bastion is dynamically narrated, gradually revealing a rich backstory as the narrator reacts to the player's actions in real time. Collapse",89,generally favorable reviews,13,13,0,0,7.7,generally favorable reviews,357.0,22.0,11.0,2.0,"Role-Playing, Action RPG",,E10+,"#8 Best PS4 Game of 2015
#84 Most Discussed PS4 Game of 2015
#73 Most Shared PS4 Game of 2015"
apex-legends,https://www.metacritic.com/game/playstation-4/apex-legends,Electronic Arts,Respawn Entertainment,"Feb 4, 2019","PC, PlayStation 5, Switch, Xbox One, Xbox Series X","Conquer with character in Apex Legends, a free-to-play Battle Royale shooter where legendary characters with powerful abilities team up to battle for fame and fortune on the fringes of the Frontier. Master an ever-growing roster of diverse legends, deep tactical squad play, and bold new innovations that level-up the Battle Royale experience—all within a rugged world where anything goes. Welcome to the next evolution of Battle Royale. Collapse",89,generally favorable reviews,28,28,0,0,7.0,mixed or average reviews,1563.0,235.0,69.0,103.0,"Action, Shooter, First-Person, Tactical",60,T,"#6 Best PS4 Game of 2019
#20 Most Discussed PS4 Game of 2019
#61 Most Shared PS4 Game of 2019"
synth-riders,https://www.metacritic.com/game/playstation-4/synth-riders,Kluge Interactive,Kluge Interactive,"Aug 10, 2021",PC,"Synth Riders is your freestyle dancing VR rhythm alternative. Lose yourself in the incredible music, ride the rails, meet friends in the multiplayer, and become a part of the VR rhythm revolution!",89,generally favorable reviews,8,8,0,0,6.7,mixed or average reviews,14.0,2.0,0.0,0.0,"Action, Rhythm, Music",10,T,"#2 Best PS4 Game of 2021
#78 Most Discussed PS4 Game of 2021"
dreams,https://www.metacritic.com/game/playstation-4/dreams,"SCEE , SCEA , Sony Interactive Entertainment",Media Molecule,"Feb 14, 2020",,"Dreams is the space you go to where you go to play and experience the dreams of Media Molecule and its community. It’s also a space in which to create your own dreams, whether they’re games, art, films, music or anything in-between and beyond. [Media Molecule]",89,generally favorable reviews,80,75,5,0,8.7,generally favorable reviews,1410.0,436.0,24.0,31.0,"Miscellaneous, General, Action Adventure, Sandbox",,T,"#4 Best PS4 Game of 2020
#14 Most Discussed PS4 Game of 2020"
