Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
monster-energy-supercross---the-official-videogame-5,https://www.metacritic.com/game/xbox-series-x/monster-energy-supercross---the-official-videogame-5,Milestone S.r.l,Milestone S.r.l,"Mar 14, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","Enjoy all new customization possibilities with our enhanced Track Editor, and give a boost to your creativity! Mix and match pre-existing modules with the brand new Rhythm Section Editor, to design complex prefab track sections, ready to be shared with the Community. Creating amazing jumps has never been easier. Bring the challenge to a whole new level of fun with the new Split Screen Mode, for exciting Multiplayer challenges to race shoulder to shoulder with your friends on the couch! And when the couch is not enough, compete in exciting races online against the whole world. Collapse",75,generally favorable reviews,7,4,3,0,1.0,overwhelming dislike,7.0,0.0,0.0,1.0,"Racing, Simulation, Arcade, Automobile",12,E,#64 Best Xbox Series X Game of 2022
evil-west,https://www.metacritic.com/game/xbox-series-x/evil-west,"Focus Home Interactive , Solutions 2 GO , Focus Entertainment",Flying Wild Hog,"Nov 22, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","A dark menace consumes the Old West. In solo or coop, fight with style in visceral, explosive combat against bloodthirsty monstrosities. Eradicate the vampiric hordes with your lightning-fueled gauntlet and become a Wild West Superhero.",75,generally favorable reviews,14,10,4,0,7.9,generally favorable reviews,52.0,10.0,2.0,4.0,"Action, General, Shooter, Third-Person, Arcade",2,M,"#65 Best Xbox Series X Game of 2022
#43 Most Discussed Xbox Series X Game of 2022"
you-suck-at-parking,https://www.metacritic.com/game/xbox-series-x/you-suck-at-parking,Happy Volcano,Happy Volcano,"Sep 14, 2022","PC, Xbox One","Prepare to take part in the world's most extreme parking experience in You Suck at Parking, the only game where your driving skills aren't as important as your parallel parking skills.

Race against the clock to yank your handbrake in over 100 wild levels with ever-increasing difficulty.",74,mixed or average reviews,9,6,3,0,5.7,mixed or average reviews,7.0,0.0,0.0,2.0,"Racing, Arcade, Automobile",8,E,"#66 Best Xbox Series X Game of 2022
#92 Most Discussed Xbox Series X Game of 2022"
echo-generation,https://www.metacritic.com/game/xbox-series-x/echo-generation,Cococucumber,Cococucumber,"Oct 21, 2021",Xbox One,Echo Generation follows a gang of kids through otherworldly adventures as they investigate mysterious and supernatural events in their hometown that will change the course of their lives forever.,74,mixed or average reviews,13,6,7,0,7.5,generally favorable reviews,20.0,7.0,1.0,1.0,"Strategy, Turn-Based, General",,,"#43 Best Xbox Series X Game of 2021
#52 Most Discussed Xbox Series X Game of 2021"
isonzo,https://www.metacritic.com/game/xbox-series-x/isonzo,"M2H , Maximum Games",M2H & BlackMill Games,"Sep 13, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","World War One expands to the mountains of the Italian Front - beautiful but deadly in equal measure. Inspired by the two year struggle for control of the Isonzo river valley and the Alps during World War One, Isonzo elevates the WW1 Games Series, figuratively and literally. From the makers



… Expand",74,mixed or average reviews,7,3,4,0,5.8,mixed or average reviews,5.0,1.0,2.0,1.0,"Action, Shooter, First-Person, Tactical",40,M,"#67 Best Xbox Series X Game of 2022
#79 Most Discussed Xbox Series X Game of 2022"
call-of-duty-vanguard,https://www.metacritic.com/game/xbox-series-x/call-of-duty-vanguard,"Activision , Sledgehammer Games",Sledgehammer Games,"Nov 5, 2021","PC, PlayStation 4, PlayStation 5, Xbox One","This is WWII combat like never before. Witness the origins of Special Forces as you play a pivotal role and change the face of history, forming Task Force One in a gripping Campaign across four major theaters of war. Become an original Special Forces Operator in an online Multiplayer rich in innovation with 20 maps available at launch. Prepare for a franchise-first, universe-expanding Zombies crossover. Immerse yourself in a fully integrated Call of Duty®: Warzone™ experience featuring a new and massive map. This is the most connected Call of Duty ever, all powered by the next generation Call of Duty® engine introduced in Modern Warfare. Collapse",74,mixed or average reviews,15,7,8,0,5.0,mixed or average reviews,261.0,66.0,16.0,41.0,"Action, Shooter, First-Person, Tactical",64,M,"#44 Best Xbox Series X Game of 2021
#14 Most Discussed Xbox Series X Game of 2021"
steelrising,https://www.metacritic.com/game/xbox-series-x/steelrising,Nacon,Spiders,"Sep 8, 2022","PC, PlayStation 5","Paris, 1789. The French Revolution has been suppressed with bloodshed by Louis XVI and his merciless mechanical army. Aegis, a mysterious automaton masterpiece, must confront the king's army alone to save history in this challenging action-RPG.",74,mixed or average reviews,19,13,6,0,8.8,generally favorable reviews,211.0,23.0,2.0,4.0,"Role-Playing, Action RPG",No Online Multiplayer,M,"#68 Best Xbox Series X Game of 2022
#32 Most Discussed Xbox Series X Game of 2022"
assassins-creed-valhalla-dawn-of-ragnarok,https://www.metacritic.com/game/xbox-series-x/assassins-creed-valhalla-dawn-of-ragnarok,Ubisoft,Ubisoft Sofia,"Mar 10, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","In the most ambitious expansion in franchise history, Eivor must embrace their destiny as Odin, the Norse god of Battle and Wisdom. Unleash new divine powers as you embark on a desperate quest through a breathtaking world. Complete a legendary Viking saga and save your son in the face of the gods’ doom. Collapse",74,mixed or average reviews,9,7,2,0,7.9,generally favorable reviews,44.0,2.0,0.0,1.0,"Action Adventure, Open-World",No Online Multiplayer,M,"#69 Best Xbox Series X Game of 2022
#87 Most Discussed Xbox Series X Game of 2022"
lost-in-random,https://www.metacritic.com/game/xbox-series-x/lost-in-random,Electronic Arts,Zoink!,"Sep 10, 2021","PC, PlayStation 4, PlayStation 5, Switch, Xbox One","Play the odds in Lost in Random™, a gothic fairytale-inspired action adventure where every citizen’s fate is determined by the roll of a dice. Ruled by a wicked Queen, the kingdom of Random is divided into six shadowy realms where life is dictated by a cursed black dice. In this story, from the award-winning Swedish game studio Zoink and penned by Eisner Award-winning Adventure Time and Marvel Comics The Unbeatable Squirrel Girl author Ryan North, you’ll join Even, a penniless girl who’s down on her luck, in a dark quest to save her beloved sister. With her companion Dicey, a small and strange living dice, Even must learn to embrace the chaos of Random, uncovering an age-old tale with a modern message. Walk Random’s mysterious cobbled streets, meet its unpredictable residents, and take on courageous quests. Engage in fearsome battles with a unique blend of tactical combat, card collection, and explosive dice gameplay. It’s time to adapt or perish, as you battle inside giant board game arenas that change with every dice throw! Learn how to tip the odds in your favor, and dive into a dark wonderland where only the brave survive. Collapse",74,mixed or average reviews,7,5,2,0,7.8,generally favorable reviews,35.0,9.0,4.0,1.0,"Action Adventure, General",No Online Multiplayer,E10+,"#45 Best Xbox Series X Game of 2021
#45 Most Discussed Xbox Series X Game of 2021"
the-big-con,https://www.metacritic.com/game/xbox-series-x/the-big-con,Skybound Games,Mighty Yell,"Aug 31, 2021","PC, Xbox One","Hustle through the 90s in THE BIG CON, an adventure game where you're an awkward teen hustling to save her family video store from gangsters. Play as Ali, a high school junior gone AWOL from band camp to seek revenge on the loan sharks that threaten her mom's video store. (Fighting with your mom is YOUR job. No one else gets to do that.) Maybe you'll profit from the latest collectible plushie craze, and make an interesting friend or two along the way. Collapse",74,mixed or average reviews,9,5,4,0,tbd,no user score yet,3.0,0.0,0.0,0.0,"Adventure, General",,,#46 Best Xbox Series X Game of 2021
back-4-blood,https://www.metacritic.com/game/xbox-series-x/back-4-blood,Warner Bros. Games,Turtle Rock Studios,"Oct 7, 2021","PC, PlayStation 4, PlayStation 5, Xbox One","From the creators and development team behind the critically acclaimed, co-op phenomenon Left 4 Dead. Back 4 Blood is designed from the ground-up as an original, premium title and marries the best of what made the co-op zombie shooter so successful with new features and state-of-the-art technology.",74,mixed or average reviews,40,25,15,0,6.3,mixed or average reviews,202.0,38.0,14.0,31.0,"Action, Shooter, First-Person, Arcade",8,M,"#47 Best Xbox Series X Game of 2021
#18 Most Discussed Xbox Series X Game of 2021"
sniper-ghost-warrior-contracts-2,https://www.metacritic.com/game/xbox-series-x/sniper-ghost-warrior-contracts-2,CI Games,CI Games,"Jun 4, 2021","PC, PlayStation 4, PlayStation 5, Xbox One","Sniper Ghost Warrior Contracts 2 marks the most challenging entry to the acclaimed series yet, introducing extreme long-range sniping with targets over 1000m away. Featuring a dramatic single-player campaign set in modern day Middle East, experience high-pressure tactical combat, deep inside enemy territory.

Take on the role of Reaper, Contract Sniper Assassin, as he embarks on a new series of contracts in a lawless region of the Middle East, located along the Lebanese and Syrian borders. Tasked with a seemingly impossible task, your mission is to topple an insidious criminal syndicate and bring them to justice. Collapse",74,mixed or average reviews,9,7,2,0,7.3,mixed or average reviews,33.0,5.0,0.0,1.0,"Action, Shooter, First-Person, Tactical",No Online Multiplayer,M,"#48 Best Xbox Series X Game of 2021
#57 Most Discussed Xbox Series X Game of 2021"
white-shadows,https://www.metacritic.com/game/xbox-series-x/white-shadows,"Headup Games , Thunderful",Monokel,"Dec 7, 2021","PC, PlayStation 5, Xbox One",White Shadows is a cinematic puzzle-platformer where you play as a little Ravengirl trying to escape a brutal dystopia founded on oppression and violence that puts her at the bottom of its hierarchical social ladder.,74,mixed or average reviews,10,5,5,0,5.8,mixed or average reviews,6.0,2.0,0.0,0.0,"Action, Platformer, 2D",No Online Multiplayer,T,"#49 Best Xbox Series X Game of 2021
#71 Most Discussed Xbox Series X Game of 2021"
submerged-hidden-depths,https://www.metacritic.com/game/xbox-series-x/submerged-hidden-depths,Uppercut Games Pty Ltd,Uppercut Games Pty Ltd,"Mar 10, 2022","PC, PlayStation 4, PlayStation 5, Stadia, Xbox One","A drowned city, crumbling tips of skyscrapers stubbornly standing above the waves. Deserted villages, now inhabited by enigmatic creatures. And beneath the surging ocean waits an anguished, angry presence.
Submerged: Hidden Depths is a non-combat third-person “relaxploration” adventure, set in the sunken ruins of a beautiful world. Take on the role of Miku and Taku – one cursed with a mysterious power that she wants to use for good, the other determined not to let it tear them apart.
Boat across tranquil waters and storm-driven white-caps, explore and climb what remains of a once-towering city, and scour the buildings for the seeds of its salvation. Collapse",74,mixed or average reviews,8,4,4,0,tbd,no user score yet,1.0,1.0,0.0,0.0,"Adventure, 3D, Third-Person",,E,#70 Best Xbox Series X Game of 2022
